file,class,type,cbo,lcom
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\util\BlockReaderAwareMatcher.java,org.spongepowered.api.util.BlockReaderAwareMatcher,interface,7,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\BannerPatternShapes.java,org.spongepowered.api.data.type.BannerPatternShapes,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\EntityArchetype.java,org.spongepowered.api.entity.EntityArchetype,interface,6,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\CatTypes.java,org.spongepowered.api.data.type.CatTypes,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\datapack\DataPackType.java,org.spongepowered.api.datapack.DataPackType,interface,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\EntitySnapshot.java,org.spongepowered.api.entity.EntitySnapshot$Builder,interface,7,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\item\inventory\UseItemStackEvent.java,org.spongepowered.api.event.item.inventory.UseItemStackEvent$Replace,interface,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\service\ServiceProvider.java,org.spongepowered.api.service.ServiceProvider$GameScoped,interface,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\RabbitTypes.java,org.spongepowered.api.data.type.RabbitTypes,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\lifecycle\StartingEngineEvent.java,org.spongepowered.api.event.lifecycle.StartingEngineEvent,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\entity\AffectEntityEvent.java,org.spongepowered.api.event.entity.AffectEntityEvent,interface,9,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\living\animal\Strider.java,org.spongepowered.api.entity.living.animal.Strider,interface,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\entity\CollideEntityEvent.java,org.spongepowered.api.event.entity.CollideEntityEvent,interface,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\structure\jigsaw\JigsawPoolElement.java,org.spongepowered.api.world.generation.structure.jigsaw.JigsawPoolElement$Projection,interface,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\world\chunk\ChunkEvent.java,org.spongepowered.api.event.world.chunk.ChunkEvent$Entities$Load,interface,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\cause\entity\MovementType.java,org.spongepowered.api.event.cause.entity.MovementType,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\biome\provider\CheckerboardBiomeConfig.java,org.spongepowered.api.world.biome.provider.CheckerboardBiomeConfig,interface,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\inventory\equipment\EquipmentType.java,org.spongepowered.api.item.inventory.equipment.EquipmentType,interface,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\command\parameter\Parameter.java,org.spongepowered.api.command.parameter.Parameter$Multi,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\InstrumentType.java,org.spongepowered.api.data.type.InstrumentType,interface,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\ChunkRegenerateFlags.java,org.spongepowered.api.world.ChunkRegenerateFlags,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\command\parameter\managed\standard\VariableValueParameters.java,org.spongepowered.api.command.parameter.managed.standard.VariableValueParameters$RegistryEntryBuilder,interface,10,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\service\context\ContextCalculator.java,org.spongepowered.api.service.context.ContextCalculator,interface,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\world\SaveWorldEvent.java,org.spongepowered.api.event.world.SaveWorldEvent,interface,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\Platform.java,org.spongepowered.api.Platform$Component,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\living\Hostile.java,org.spongepowered.api.entity.living.Hostile,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\inventory\ItemStackBuilderPopulators.java,org.spongepowered.api.item.inventory.ItemStackBuilderPopulators,class,17,435
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\KeyValueMatcher.java,org.spongepowered.api.data.KeyValueMatcher$Operator,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\block\BlockSnapshot.java,org.spongepowered.api.block.BlockSnapshot,interface,9,36
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\advancement\DisplayInfo.java,org.spongepowered.api.advancement.DisplayInfo$Builder,interface,8,55
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\inventory\ArmorEquipable.java,org.spongepowered.api.item.inventory.ArmorEquipable,interface,5,66
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\datapack\DataPackTypes.java,org.spongepowered.api.datapack.DataPackTypes,class,24,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\recipe\Recipe.java,org.spongepowered.api.item.recipe.Recipe,interface,7,28
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\config\noise\DensityFunctions.java,org.spongepowered.api.world.generation.config.noise.DensityFunctions,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\block\entity\Conduit.java,org.spongepowered.api.block.entity.Conduit,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\entity\ChangeEntityWorldEvent.java,org.spongepowered.api.event.entity.ChangeEntityWorldEvent$Pre,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\lifecycle\RegisterDataPackValueEvent.java,org.spongepowered.api.event.lifecycle.RegisterDataPackValueEvent,interface,6,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\config\flat\FlatGeneratorConfig.java,org.spongepowered.api.world.generation.config.flat.FlatGeneratorConfig$Builder,interface,8,28
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\living\aquatic\Dolphin.java,org.spongepowered.api.entity.living.aquatic.Dolphin,interface,2,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\adventure\Audiences.java,org.spongepowered.api.adventure.Audiences,class,4,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\util\blockray\RayTraceResult.java,org.spongepowered.api.util.blockray.RayTraceResult,interface,2,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\entity\living\player\RespawnPlayerEvent.java,org.spongepowered.api.event.entity.living.player.RespawnPlayerEvent$Recreate,interface,3,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\world\ExplosionEvent.java,org.spongepowered.api.event.world.ExplosionEvent$Detonate,interface,7,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\persistence\DataStore.java,org.spongepowered.api.data.persistence.DataStore$Builder$UpdaterStep,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\util\transformation\Transformation.java,org.spongepowered.api.util.transformation.Transformation$Builder,interface,6,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\config\flat\FlatGeneratorConfig.java,org.spongepowered.api.world.generation.config.flat.FlatGeneratorConfig,interface,10,21
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\structure\jigsaw\JigsawPools.java,org.spongepowered.api.world.generation.structure.jigsaw.JigsawPools,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\TropicalFishShape.java,org.spongepowered.api.data.type.TropicalFishShape,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\Cause.java,org.spongepowered.api.event.Cause$Builder,innerclass,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\item\inventory\CraftItemEvent.java,org.spongepowered.api.event.item.inventory.CraftItemEvent$Preview,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\living\monster\skeleton\Bogged.java,org.spongepowered.api.entity.living.monster.skeleton.Bogged,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\DripstoneSegments.java,org.spongepowered.api.data.type.DripstoneSegments,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\effect\sound\PitchModulation.java,org.spongepowered.api.effect.sound.PitchModulation,class,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\projectile\arrow\Trident.java,org.spongepowered.api.entity.projectile.arrow.Trident,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\inventory\type\InventoryRow.java,org.spongepowered.api.item.inventory.type.InventoryRow,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\BoatType.java,org.spongepowered.api.data.type.BoatType,interface,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\config\noise\NoiseConfig.java,org.spongepowered.api.world.generation.config.noise.NoiseConfig,interface,5,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\block\entity\StructureBlock.java,org.spongepowered.api.block.entity.StructureBlock,interface,6,45
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\structure\SchematicTemplate.java,org.spongepowered.api.world.generation.structure.SchematicTemplate$Builder,interface,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\WolfVariant.java,org.spongepowered.api.data.type.WolfVariant,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\inventory\equipment\EquipmentInventory.java,org.spongepowered.api.item.inventory.equipment.EquipmentInventory,interface,9,55
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\scoreboard\objective\Objective.java,org.spongepowered.api.scoreboard.objective.Objective$Builder,interface,7,21
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\block\entity\Piston.java,org.spongepowered.api.block.entity.Piston,interface,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\entity\living\AnimateHandEvent.java,org.spongepowered.api.event.entity.living.AnimateHandEvent,interface,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\util\weighted\WeightedSerializableObject.java,org.spongepowered.api.util.weighted.WeightedSerializableObject,class,6,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\data\type\MatterTypes.java,org.spongepowered.api.data.type.MatterTypes,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\event\entity\ExpireEntityEvent.java,org.spongepowered.api.event.entity.ExpireEntityEvent,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\inventory\transaction\SlotTransaction.java,org.spongepowered.api.item.inventory.transaction.SlotTransaction,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\service\economy\transaction\TransferResult.java,org.spongepowered.api.service.economy.transaction.TransferResult,interface,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\config\ConfigRoot.java,org.spongepowered.api.config.ConfigRoot,interface,3,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\inventory\slot\FuelSlot.java,org.spongepowered.api.item.inventory.slot.FuelSlot,interface,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\item\recipe\smithing\SmithingRecipe.java,org.spongepowered.api.item.recipe.smithing.SmithingRecipe,interface,8,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\UnsupportedEngineException.java,org.spongepowered.api.UnsupportedEngineException,class,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\advancement\AdvancementProgress.java,org.spongepowered.api.advancement.AdvancementProgress,interface,6,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\world\generation\GenerationRegion.java,org.spongepowered.api.world.generation.GenerationRegion,interface,7,28
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\entity\ai\goal\builtin\creature\horse\RunAroundLikeCrazyGoal.java,org.spongepowered.api.entity.ai.goal.builtin.creature.horse.RunAroundLikeCrazyGoal,interface,5,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\statistic\Statistics.java,org.spongepowered.api.statistic.Statistics,class,9,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\SpongeAPI\src\main\java\org\spongepowered\api\util\Updater.java,org.spongepowered.api.util.Updater,interface,1,3
