file,class,type,cbo,lcom
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\template\KarateAttributeTagProcessor.java,com.intuit.karate.template.KarateAttributeTagProcessor$KarateAttrprependTagProcessor,innerclass,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-junit5\src\test\java\karate\NoFeatureNoScenarioTest.java,karate.NoFeatureNoScenarioTest,class,2,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\http\ApacheHttpClient.java,com.intuit.karate.http.ApacheHttpClient$LenientCookieSpec,innerclass,6,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\test\java\mock\contract\Consumer.java,mock.contract.Consumer,class,7,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\template\KaHxAnyAttrProcessor.java,com.intuit.karate.template.KaHxAnyAttrProcessor,class,7,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\XmlUtils.java,com.intuit.karate.XmlUtils,class,13,435
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\examples\consumer-driven-contracts\payment-producer\src\test\java\payment\producer\mock\PaymentContractAgainstMockTest.java,payment.producer.mock.PaymentContractAgainstMockTest,class,9,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\driver\Driver.java,com.intuit.karate.driver.Driver,interface,16,5251
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\http\Session.java,com.intuit.karate.http.Session,class,1,7
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\driver\microsoft\EdgeChromium.java,com.intuit.karate.driver.microsoft.EdgeChromium,class,11,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\graal\JsEngine.java,com.intuit.karate.graal.JsEngine,class,10,242
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-playwright\src\main\java\com\intuit\karate\playwright\driver\PlaywrightToken.java,com.intuit.karate.playwright.driver.PlaywrightToken,class,7,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-gatling\src\test\java\mock\CatsChainedSimulation.java,mock.CatsChainedSimulation,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\examples\ui-test\src\test\java\ui\UiRunner.java,ui.UiRunner,class,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\main\java\com\intuit\karate\demo\exception\ErrorResponse.java,com.intuit.karate.demo.exception.ErrorResponse,class,1,21
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\core\runner\hooks\NoStepTestRuntimeHook.java,com.intuit.karate.core.runner.hooks.NoStepTestRuntimeHook,class,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\fatjar\FeatureServerTest.java,com.intuit.karate.fatjar.FeatureServerTest,class,9,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\main\java\com\intuit\karate\demo\controller\RedirectController.java,com.intuit.karate.demo.controller.RedirectController,class,7,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\graal\JsValue.java,com.intuit.karate.graal.JsValue,class,15,88
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\report\SuiteReports.java,com.intuit.karate.report.SuiteReports,interface,10,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\main\java\com\intuit\karate\demo\controller\WebSocketHandler.java,com.intuit.karate.demo.controller.WebSocketHandler,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\examples\profiling-test\src\test\java\perf\Main.java,perf.Main,class,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\target\generated-sources\antlr4\com\intuit\karate\core\KarateParser.java,com.intuit.karate.core.KarateParser$BackgroundContext,innerclass,6,28
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-robot\src\main\java\com\intuit\karate\robot\win\PathSearch.java,com.intuit.karate.robot.win.PathSearch,class,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\test\java\test\ServerStop.java,test.ServerStop,class,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\Runner.java,com.intuit.karate.Runner$Builder,innerclass,17,589
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\main\java\com\intuit\karate\demo\config\ServerStartedInitializingBean.java,com.intuit.karate.demo.config.ServerStartedInitializingBean,class,7,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-robot\src\main\java\com\intuit\karate\robot\Window.java,com.intuit.karate.robot.Window,interface,1,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-robot\src\main\java\com\intuit\karate\robot\StringMatcher.java,com.intuit.karate.robot.StringMatcher,class,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\core\mock\MockSslTest.java,com.intuit.karate.core.mock.MockSslTest,class,9,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\main\java\com\intuit\karate\demo\controller\EncodingController.java,com.intuit.karate.demo.controller.EncodingController,class,3,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\MatchOperator.java,com.intuit.karate.MatchOperator$CoreOperator$Anonymous1,anonymous,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\resource\FileResource.java,com.intuit.karate.resource.FileResource,class,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\core\TagResults.java,com.intuit.karate.core.TagResults,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\main\java\com\intuit\karate\demo\controller\GraphqlController.java,com.intuit.karate.demo.controller.GraphqlController,class,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\test\java\mock\contract\PaymentServiceContractSslTest.java,mock.contract.PaymentServiceContractSslTest,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-gatling\src\main\java\com\intuit\karate\gatling\javaapi\KarateFeatureBuilder.java,com.intuit.karate.gatling.javaapi.KarateFeatureBuilder,class,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\core\MockHandlerTest.java,com.intuit.karate.core.MockHandlerTest,class,12,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\core\runner\FeatureResultTest.java,com.intuit.karate.core.runner.FeatureResultTest,class,11,28
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-demo\src\main\java\com\intuit\karate\demo\controller\HeadersController.java,com.intuit.karate.demo.controller.HeadersController,class,10,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\http\HttpRequest.java,com.intuit.karate.http.HttpRequest,class,5,198
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\target\generated-sources\antlr4\com\intuit\karate\core\KarateParser.java,com.intuit.karate.core.KarateParser$TableContext,innerclass,4,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\core\Channel.java,com.intuit.karate.core.Channel,interface,1,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\core\StepRuntimeTest.java,com.intuit.karate.core.StepRuntimeTest,class,11,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-playwright\src\main\java\com\intuit\karate\playwright\driver\PlaywrightDriver.java,com.intuit.karate.playwright.driver.PlaywrightDriver$PlaywrightDriverFactory,interface,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\http\GenericHttpHeaderTracking.java,com.intuit.karate.http.GenericHttpHeaderTracking,class,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\template\KaHxValsAttrProcessor.java,com.intuit.karate.template.KaHxValsAttrProcessor,class,9,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\core\runner\hooks\MandatoryTagHook.java,com.intuit.karate.core.runner.hooks.MandatoryTagHook,class,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-robot\src\main\java\com\intuit\karate\robot\win\IUIAutomationBase.java,com.intuit.karate.robot.win.IUIAutomationBase,class,12,79
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\driver\Target.java,com.intuit.karate.driver.Target,interface,1,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\core\StepResult.java,com.intuit.karate.core.StepResult,class,9,232
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\MainTest.java,com.intuit.karate.MainTest,class,2,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\http\HttpHookTest.java,com.intuit.karate.http.HttpHookTest,class,10,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\test\java\com\intuit\karate\FileUtilsTest.java,com.intuit.karate.FileUtilsTest,class,6,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-robot\src\main\java\com\intuit\karate\robot\win\ComInterface.java,com.intuit.karate.robot.win.ComInterface,class,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\http\HttpServerHandler.java,com.intuit.karate.http.HttpServerHandler,class,13,2
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\core\AfterHookType.java,com.intuit.karate.core.AfterHookType,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\karate\karate-core\src\main\java\com\intuit\karate\http\JvmSessionStore.java,com.intuit.karate.http.JvmSessionStore,class,3,4
